	Predicted
6877	75.590002
6878	95.8349985
6879	111.905022
6880	129.4300005
6881	132.950004
6882	175.095001
6883	182.660004
6884	50.9450015
6885	318769
6886	122.5600015
6887	29.26
6888	88.884998
6889	93.82
6890	105.4000015
6891	138.345001
6892	1145.640472
6893	84.519999
6894	263.084999
6895	23.665
6896	48.6700015
6897	27.829999
6898	17.915
6899	106.8550035
6900	60.215
6901	70.5199985
6902	98.328281
6903	29.5325
6904	33.825001
6905	54.595001
6906	43.517499
6907	56.509998
6908	50.028752
6909	118.8750035
6910	47.3849995
6911	55.710001
6912	24.7999995
6913	169.4749985
6914	135.700001
6915	61.725
6916	118.1349985
6917	64.7300015
6918	111.0207445
6919	121.55616
6920	22.835
6921	29.245
6922	47.9750015
6923	212.2150035
6924	21.945
6925	141.790001
6926	78.8950005
6927	44.62
6928	111.6499975
6929	260.0550005
6930	77.2649995
6931	116.585003
6932	77.040001
6933	135.860005
6934	29.9799995
6935	169.174999
6936	262.3750075
6937	30.270001
6938	86.9349995
6939	154.4350015
6940	83.6999995
6941	52.379997
6942	13.51
6943	65.334999
6944	67.6
6945	130.1899985
6946	162.25
6947	174.174999
6948	124.7550005
6949	91.2800005
6950	37.6199995
6951	51.459999
6952	94.5
6953	243.689995
6954	77.2599985
6955	154.0050015
6956	150.5749975
6957	52.860001
6958	92.245001
6959	243.800003
6960	156.684998
6961	59.2549985
6962	91.18
6963	71.879999
6964	60.209999
6965	110.1199985
6966	74.6999985
6967	100.7399975
6968	169.3199995
6969	50.1900005
6970	175.2950015
6971	206.744995
6972	286.914993
6973	132.4099995
6974	140.4199985
6975	112.5715025
6976	393.6199795
6977	51.7499975
6978	31.12
6979	25.8250005
6980	121.245003
6981	96.064997
6982	52.1050015
6983	126.875
6984	41.834616
6985	51.459999
6986	117.4900015
6987	83.961334
6988	36.9499985
6989	76.660349
6990	160.1049995
6991	81.2799985
6992	123.6699985
6993	41.689463
6994	66.26
6995	20.75
6996	99.461712
6997	61.395001
6998	52.2399995
6999	112.2600015
7000	49.125
7001	56.6250005
7002	167.329998
7003	51.935001
7004	31.894999
7005	95.6650005
7006	130.047165
7007	116.2949985
7008	81.9200005
7009	156.255001
7010	34.5000015
7011	188.32
7012	126.535004
7013	148.2351685
7014	201.170006
7015	37.0349995
7016	165.360001
7017	193.064995
7018	80.0249995
7019	103.040001
7020	81.7700005
7021	86.689999
7022	29.074999
7023	4.35
7024	223.6999975
7025	14.4
7026	156.34
7027	119.7600015
7028	73.150002
7029	173.6400035
7030	90.040001
7031	4.155
7032	14.65
7033	31.8599995
7034	84.84079
7035	269.7199935
7036	129.3499985
7037	96.7000025
7038	176.1750025
7039	408349.5
7040	13.875
7041	129.100003
7042	233.400001
7043	9.4
7044	118.605
7045	52.309997
7046	10.565
7047	124.524998
7048	67.562498
7049	32.990001
7050	46.644999
7051	131.529999
7052	68.004999
7053	40.345
7054	62.2399975
7055	40.175
7056	131.535004
7057	208.8499985
7058	35.2149995
7059	152.3200035
7060	196.380005
7061	95.735001
7062	84.820002
7063	185.119999
7064	130.270001
7065	10.91
7066	638.0200045
7067	46.140001
7068	105.934997
7069	103.670002
7070	287.059998
7071	238.535004
7072	49.565001
7073	148.6650045
7074	69.929998
7075	169.950001
7076	113.002186
7077	151.0650025
7078	52.4800015
7079	60.3400025
7080	97.2400015
7081	328458.5
7082	117.714996
7083	133.590004
7084	175.674999
7085	226.9249955
7086	27.4549985
7087	30.6599995
7088	90.1599985
7089	64.4099995
7090	42.3149995
7091	56.6249985
7092	108.3499985
7093	83.600001
7094	140.735001
7095	178.8399965
7096	102.9850005
7097	101.4500005
7098	258609
7099	99.4579245
7100	18.975
7101	137.715
7102	25.4849995
7103	183.6549955
7104	26.075001
7105	117.370003
7106	199.859993
7107	40.435
7108	42.0999995
7109	108.559997
7110	107.1549985
7111	119.869999
7112	117.5600055
7113	185.9850005
7114	65.969999
7115	68.0849985
7116	25.549999
7117	96.9550015
7118	25.7900005
7119	172.1099965
7120	127.7200055
7121	36.6749995
7122	70.125
7123	67.3549995
7124	104.459999
7125	138.734997
7126	38.4149985
7127	26.31
7128	112.219997
7129	120.860001
7130	1850.945069
7131	140.7299995
7132	94.7652835
7133	132.119999
7134	177.77
7135	149.0999985
7136	303.614998
7137	30.6499995
7138	119.2699965
7139	185.009994
7140	202640
7141	113.759999
7142	140.3749965
7143	157.2299995
7144	35.675
7145	60.554998
7146	208.914993
7147	42.59
7148	111.0449985
7149	75.664999
7150	27.3050005
7151	105.638462
7152	181.985005
7153	52.695
7154	500.1253965
7155	80.275
7156	208.714996
7157	119.460003
7158	127.4650005
7159	64.929998
7160	22.92
7161	114.5524975
7162	78.710001
7163	2214.784974
7164	106.440002
7165	82.535
7166	95.875002
7167	37.3699995
7168	126.3250005
7169	135.165001
7170	150.2150035
7171	206.4349975
7172	100.1199985
7173	66.885
7174	50.2699985
7175	119.3700025
7176	51.314999
7177	24.7799985
7178	45.0550015
7179	53.91
7180	177.520001
7181	28.0550005
7182	75.035
7183	127.595001
7184	79.6450005
7185	118.674999
7186	1815.500061
7187	94.4050005
7188	188.3499985
7189	511.9299925
7190	72.625
7191	86.3983175
7192	83.4600015
7193	72.6350005
7194	114.8699985
7195	75.1250005
7196	149.539997
7197	24.875
7198	125.815002
7199	47.1099995
7200	165.6749995
7201	78.775002
7202	119.2630995
7203	122.5000035
7204	89.9125005
7205	14.09
7206	134.734997
7207	100.5049975
7208	69.67
7209	70.18
7210	263.8499985
7211	30.009999
7212	74.57
7213	30.545
7214	139.950001
7215	50.194999
7216	135.180001
7217	2314.579956
7218	55.584999
7219	62.390001
7220	67.344999
7221	176.970001
7222	70.150002
7223	56.590002
7224	149.9049955
7225	119.529999
7226	86.099998
7227	64.224999
7228	785.4635315
7229	81.3599985
7230	109.784996
7231	97.894997
7232	73.41
7233	102.964997
7234	133.424999
7235	64.1649995
7236	116.8450015
7237	121.23
7238	28.685
7239	65.175001
7240	42.1999995
7241	96.779999
7242	27.0600005
7243	149.335003
7244	67.3300005
7245	38.49
7246	52.59
7247	159.400002
7248	106.564995
7249	94.7649995
7250	372440
7251	143.824997
7252	53.6000025
7253	162.1650005
7254	27.7299995
7255	227.9099955
7256	98.7750055
7257	606.143036
7258	82.2399995
7259	104.145
7260	252.1949995
7261	170.145004
7262	209.150009
7263	112.914848
7264	13.275
7265	20.945
7266	100.459999
7267	174.599998
7268	87.2250005
7269	54.9899995
7270	167.68
7271	44.4174995
7272	95.3100035
7273	61.5550005
7274	30.6575
7275	33.455
7276	89.3575005
7277	55.924997
7278	174.489998
7279	24.5499995
7280	125.0475045
7281	85.785
7282	150.6650005
7283	62.790001
7284	25.0199995
7285	115.4299965
7286	113.3800015
7287	104.790001
7288	63.75
7289	133.2600025
7290	83.69
7291	126.762859
7292	143.050003
7293	69.155003
7294	246669
7295	53.559999
7296	36.805
7297	84.615002
7298	64.885
7299	1162.332489
7300	348.9449995
7301	35.795
7302	137.4249995
7303	92.665001
7304	44.0500005
7305	150.2900015
7306	66.794998
7307	553.216415
7308	152.790001
7309	50.709999
7310	151.995003
7311	117.66
7312	51.2399995
7313	30.0049995
7314	20.61
7315	189.380001
7316	424.8249815
7317	34.564999
7318	98.439998
7319	86.8349995
7320	120.244999
7321	84.6149995
7322	97.0699965
7323	32.650001
7324	50.9799995
7325	66.1000005
7326	321917.5
7327	38.3950005
7328	21.14
7329	67.68
7330	74.125002
7331	61.780001
7332	162.535
7333	195.675003
7334	108.202915
7335	68.6900005
7336	46.5560275
7337	154.545002
7338	28.139999
7339	59.799999
7340	294.7799985
7341	128.1199995
7342	801.634125
7343	98.237301
7344	23.59
7345	37.030001
7346	99.469997
7347	148.090004
7348	109.5313945
7349	207.899994
7350	123.0526005
7351	53.5099985
7352	33.45
7353	109.2950025
7354	78.1699985
7355	115.210003
7356	300.6850055
7357	68.0650025
7358	404.8100125
7359	171.159996
7360	118.294998
7361	198.725006
7362	36.265
7363	163.5450025
7364	142.3350025
7365	118.714996
7366	118.9653895
7367	529.300003
7368	118.5599975
7369	60.3349995
7370	100.474998
7371	67.155003
7372	232.315002
7373	282.405006
7374	144.3900035
7375	25.9250005
7376	125.6349985
7377	71.8399985
7378	128.470001
7379	110.730003
7380	64.0550025
7381	25.2250005
7382	105.4207725
7383	84.305002
7384	13.495
7385	129.0307655
7386	67.615
7387	101.9200015
7388	90.514999
7389	209.1549985
7390	26.7550005
7391	155.5049975
7392	247
7393	138.974998
7394	90.9449995
7395	155.290001
7396	33.169999
7397	162.3549995
7398	155.68
7399	149.18
7400	62.069999
7401	210.9000015
7402	89.508953
7403	128.5999985
7404	213.554993
7405	126.8650015
7406	154.9049985
7407	51.405001
7408	128.4249995
7409	33.7849985
7410	46.715
7411	120.09
7412	27.4300005
7413	1634.764953
7414	18.575
7415	58.894998
7416	105.86
7417	61.485
7418	135.104999
7419	205.440002
7420	93.629912
7421	1277.524994
7422	146.670002
7423	58.029999
7424	62.1400015
7425	113.079998
7426	68.9049985
7427	70.8350005
7428	943.6899715
7429	103.0200005
7430	132.359997
7431	135.584999
7432	171.220001
7433	107.995003
7434	121.4299965
7435	89.970001
7436	142.830002
7437	57.5650005
7438	24.7500005
7439	150.9199985
7440	207.354996
7441	201.910004
7442	70.9750005
7443	75.004999
7444	234.949997
7445	1771.015015
7446	81.640002
7447	60.5850015
7448	79.5049985
7449	88.09
7450	41.135
7451	35.98
7452	139.2499965
7453	121.3349985
7454	809.9328305
7455	142.3365975
7456	118.885002
7457	134.4700015
7458	190.0150035
7459	56.049999
7460	167.4400025
7461	167.625004
7462	48.485
7463	100.610001
7464	214.139999
7465	389.0650025
7466	69.939999
7467	29.129999
7468	56.285
7469	366.5600055
7470	156.304997
7471	63.509998
7472	127.614998
7473	42.3750015
7474	38.134999
7475	128.864998
7476	143.8099975
7477	63.4600015
7478	53.8600005
7479	327890
7480	61.765001
7481	120.145
7482	80.1050015
7483	33.875001
7484	105.095001
7485	126.115383
7486	123.395
7487	75.5799995
7488	579.225006
7489	52.385
7490	97.3549955
7491	110.674996
7492	27.575
7493	186.139999
7494	60.344997
7495	197.620003
7496	159.665001
7497	75.160002
7498	203.8949965
7499	169.744999
7500	157.9200025
7501	74.635
7502	122.4299965
7503	1394.579987
7504	28.1850005
7505	210.940002
7506	137.1549985
7507	68.67
7508	144.5449985
7509	126.805
7510	91.3799995
7511	110.0349995
7512	93.905003
7513	140.2349965
7514	73.0699995
7515	566.5
7516	118.3299975
7517	103.195602
7518	89.745003
7519	64.049999
7520	109.025234
7521	53.2300015
7522	61.025002
7523	129.544998
7524	28.515
7525	175.6100005
7526	109.710003
7527	7.155
7528	1881.669983
7529	370640
7530	36.25
7531	141.9949985
7532	146.59
7533	97.2249985
7534	101.389996
7535	102.1499975
7536	14.469
7537	150.434997
7538	80.8850025
7539	41.232499
7540	125.0414885
7541	93.2550005
7542	213.379997
7543	26.0849995
7544	49.0749985
7545	27.28
7546	99.93
7547	158.4350015
7548	46.9450005
7549	118.450001
7550	43.315
7551	27.14
7552	83.924997
7553	126.1800005
7554	95.7750015
7555	65.404999
7556	101.3400005
7557	115.319999
7558	43.4349995
7559	70.1550005
7560	174.4300005
7561	186.8300015
7562	1798.025025
7563	76.3400015
7564	174.5400015
7565	49.270001
7566	50.490002
7567	65.5900005
7568	108.9825025
7569	131.190003
7570	38.8200005
7571	58.0749985
7572	56.690003
7573	66.370001
7574	285553.5
7575	103.7200045
7576	91.979999
7577	68.889999
7578	99.1549985
7579	118.575363
7580	117.7750015
7581	19.88
7582	45.234999
7583	13.925
7584	78.774999
7585	61.5299985
7586	27.8500005
7587	115.555004
7588	46.6950005
7589	76.490002
7590	100.0199965
7591	31.674999
7592	57.2300015
7593	171.759994
7594	151.8649975
7595	80.3599985
7596	141.0250015
7597	133.109997
7598	66.4750005
7599	37.870001
7600	135.224998
7601	421.9649965
7602	39.650001
7603	116.600002
7604	125.1399955
7605	102.644997
7606	118.660004
7607	47.55
7608	170.130001
7609	431.874985
7610	128.0750005
7611	70.090002
7612	78.9300005
7613	1750.819947
7614	127.5799985
7615	104.950878
7616	6.775
7617	84.710001
7618	143.575001
7619	88.930132
7620	572.648559
7621	81.970001
7622	164.02
7623	41.189999
7624	200.8199995
7625	34.285
7626	43.385
7627	123.645001
7628	74.1949995
7629	72.840002
7630	38.28
7631	37.509999
7632	42.365
7633	167.0200045
7634	152.9800035
7635	180.080002
7636	135.1500015
7637	810.6992495
7638	120.5400005
7639	108.837502
7640	119.339996
7641	188.7400015
7642	69.9000015
7643	164.895001
7644	42.8049995
7645	105.8699955
7646	196.399994
7647	130.414997
7648	151.030002
7649	44.2099995
7650	65.7750015
7651	142.465
7652	53.285
7653	149.834999
7654	123.154999
7655	419.9400175
7656	100.665001
7657	212.2599945
7658	126.8014335
7659	159.010002
7660	185.449997
7661	145.6399995
7662	116.825001
7663	61.7750015
7664	58.4850005
7665	192.105007
7666	70.630001
7667	32.3800005
7668	123.720001
7669	67.0650005
7670	46.4599995
7671	130.999996
7672	260236.5
7673	219.9399955
7674	103.7799985
7675	46.6200005
7676	162.254997
7677	80.5700015
7678	109.945
7679	184.514995
7680	78.11
7681	266.9150085
7682	132.060002
7683	34.3250005
7684	209.745003
7685	200.8849945
7686	20.95
7687	4.125
7688	176.3899995
7689	71.2250025
7690	20.985
7691	121.860001
7692	10.62
7693	28.325
7694	61.040001
7695	74.58
7696	184.430004
7697	74.209999
7698	87.715
7699	35.1899995
7700	89.310002
7701	62.5100005
7702	163.844997
7703	50.8149985
7704	79.669998
7705	395.524994
7706	129.509998
7707	164.065003
7708	19.785
7709	58.57
7710	68.504999
7711	313020
7712	86.935002
7713	147.1999965
7714	78.993751
7715	1144.819977
7716	156.969998
7717	56.68
7718	174.680001
7719	74.8500005
7720	25.7200015
7721	166.0800025
7722	219.1600035
7723	115.529999
7724	106.330002
7725	98.879997
7726	17.61
7727	24.5700005
7728	139.055004
7729	190.4350015
7730	243.4049985
7731	1744.890015
7732	118.2914845
7733	103.605003
7734	149.610001
7735	167.690003
7736	92.289999
7737	102.0590815
7738	386465
7739	76.0349975
7740	109.34
7741	20.93
7742	119.2649995
7743	141.5399965
7744	246.990005
7745	104.199997
7746	131.060005
7747	241.460007
7748	48.459999
7749	127.3549995
7750	96.6262285
7751	98.945
7752	171.1899985
7753	158.7200015
7754	146.9499975
7755	119.9599985
7756	199.6249925
7757	108.500004
7758	77.5450025
7759	44.64
7760	41.875745
7761	71.789999
7762	58.8649975
7763	120.2100025
7764	81.619999
7765	1866.474914
7766	19.16
7767	125.2850005
7768	154.3600005
7769	54.0200005
7770	124.605
7771	65.135
7772	96.6900025
7773	56.894998
7774	119.682018
7775	149.8950005
7776	36.1099995
7777	68.3199975
7778	91.5449995
7779	16.62
7780	959.429993
7781	48.2250025
7782	130.300003
7783	57.8150005
7784	100.435001
7785	53.6275005
7786	158.649998
7787	160.149997
7788	71.3800005
7789	154.120003
7790	78.144998
7791	47.8399995
7792	62.7800005
7793	148.3749965
7794	30.9349995
7795	188.2950015
7796	64.105001
7797	109.791432
7798	66.9250015
7799	123.119999
7800	40.950001
7801	188.4750025
7802	173.965
7803	90.7575
7804	131.1650005
7805	203.404999
7806	184.4200015
7807	143.1499975
7808	34.5550005
7809	160.0300025
7810	58.925001
7811	53.580002
7812	37.59
7813	293607
7814	27.5449995
7815	167.9999965
7816	36.215
7817	163.235005
7818	91.517372
7819	117.0450015
7820	218.485001
7821	86.3300005
7822	99.869999
7823	123.770001
7824	82.9249995
7825	72.66
7826	149.160003
7827	1392.544983
7828	35.79
7829	1653.065002
7830	101.049995
7831	85.5050015
7832	101.045002
7833	73.975002
7834	67.305
7835	30.280001
7836	15.855
7837	14.535
7838	134.1249995
7839	43.7923075
7840	82.5750005
7841	81.375
7842	130.5449975
7843	77.919998
7844	108.572494
7845	1083.695007
7846	99.454998
7847	53.595001
7848	18.55
7849	175.185001
7850	156.470001
7851	136.3800045
7852	106.240002
7853	77.6600005
7854	146.000004
7855	80.4018195
7856	51.8899995
7857	149.004997
7858	30.9849995
7859	177.979999
7860	88.315
7861	126.9423065
7862	131.1299975
7863	88.5950015
7864	79.645001
7865	43.1600005
7866	35.5599995
7867	127.900002
7868	58.839998
7869	62.0399995
7870	119.4700015
7871	176.8050005
7872	52.115002
7873	195.664993
7874	375.179993
7875	117.570965
7876	1113.024994
7877	94.6249995
7878	102.530003
7879	243.8599935
7880	77.805
7881	90.705
7882	49.1625005
7883	155.3899995
7884	173.3899995
7885	155.789997
7886	75.5900005
7887	98.8350025
7888	58.5499995
7889	125.514995
7890	108.8199995
7891	127.1699985
7892	112.695003
7893	57.279999
7894	206.9600065
7895	125.024998
7896	104.3231465
7897	39.0350015
7898	138.894996
7899	48.9450015
7900	118.435001
7901	83.9399985
7902	85.1349985
7903	46.2649995
7904	19.1
7905	63.854999
7906	1901.744995
7907	55.32
7908	27.759999
7909	115.745003
7910	131.005001
7911	28.879999
7912	328.034996
7913	85.0400015
7914	52.9799995
7915	34.25
7916	113.4799955
7917	475.5100095
7918	18.57
7919	192.4399985
7920	82.6700005
7921	64.855001
7922	56.3899995
7923	115.035004
7924	24.7500005
7925	77.4099995
7926	190.910003
7927	60.745001
7928	114.865001
7929	106.445
7930	122.350002
7931	90.2249985
7932	29.2600015
7933	34.0999995
7934	146.1949995
7935	44.1999985
7936	111.285004
7937	46.805
7938	50.3099975
7939	75.6550005
7940	120.021835
7941	76.5900015
7942	140.165001
7943	78.9200005
7944	129.710003
7945	54.095001
7946	24.5000005
7947	169.424999
7948	99.065002
7949	111.5
7950	72.89
7951	231.9550015
7952	79.6250005
7953	93.535
7954	75.44
7955	47.200001
7956	56.720001
7957	53.1749995
7958	62.455
7959	171.6699985
7960	113.9549975
7961	78.254999
7962	61.125
7963	98.3550035
7964	70.8330005
7965	73.119999
7966	56.7349985
7967	118.8499985
7968	73.275
7969	116.3300015
7970	11.985
7971	152.8999975
7972	26.525001
7973	19.53
7974	40.6825
7975	66.4550015
7976	140.84
7977	75.725
7978	176.8100015
7979	135.110001
7980	49.135
7981	34.165001
7982	151.1300005
7983	103.8899995
7984	11.295
7985	73.1999985
7986	329000
7987	647.2549895
7988	210.464996
7989	54.289999
7990	806.5
7991	66.8099995
7992	53.3050005
7993	141.654999
7994	87.030001
7995	139.1299975
7996	171.3499985
7997	106.070004
7998	160.6349985
7999	112.410004
8000	87.65
8001	128.865482
8002	153.455002
8003	67.714998
8004	80.310002
8005	51.2450005
8006	180.4399985
8007	170.9350015
8008	157.184997
8009	163.1650015
8010	92.139997
8011	2359.209961
8012	58.8849985
8013	97.7699965
8014	252.8200075
8015	34.0149995
8016	31.254999
8017	1264.684998
8018	29.730001
8019	52.265001
8020	36.929999
8021	21.04
8022	37.495
8023	45.2449985
8024	158.9300005
8025	89.8999975
8026	59.8649975
8027	26.599999
8028	117.530002
8029	38.0000005
8030	43.1300015
8031	23.52
8032	808.734985
8033	184.409996
8034	40.0700005
8035	159.1949955
8036	286674.5
8037	52.3150005
8038	136.5999945
8039	400.109985
8040	121.6266405
8041	36.05
8042	138.000004
8043	121
8044	52.385002
8045	104.810002
8046	22.475
8047	105.5900005
8048	84.8439995
8049	81.5450005
8050	129.185001
8051	155.6400035
8052	63.790001
8053	33.865
8054	85.2399995
8055	153.524998
8056	155.9850045
8057	72.399999
8058	103.1450005
8059	79.4350015
8060	105.945
8061	19.68
8062	251.5999915
8063	103.145001
8064	11.165
8065	80.950001
8066	73.6300015
8067	119.8350035
8068	26.3849995
8069	54.5600015
8070	207.080002
8071	116.3449975
8072	117.1750035
8073	93.884998
8074	67.205
8075	54.925001
8076	44.1099995
8077	43.490001
8078	85.580002
8079	127.714996
8080	62.3950005
8081	115.485004
8082	168.619999
8083	19.565
8084	107.1999975
8085	105.7249985
8086	66.5199985
8087	27.7099985
8088	70.1599995
8089	110.2150005
8090	153.5649945
8091	123.395004
8092	126.114998
8093	102.745003
8094	48.3700005
8095	166.240002
8096	328.5649955
8097	290.8499985
8098	216.520004
8099	124.680004
8100	122.3849985
8101	262.7549975
8102	60.325001
8103	245.675003
8104	49.570002
8105	44.5699985
8106	85.8491285
8107	28.9350005
8108	103.0950045
8109	37.729999
8110	42.3000015
8111	81.613748
8112	24.27
8113	81.455002
8114	175.5849995
8115	196.6550065
8116	74.3275015
8117	59.226687
8118	167.7999995
8119	89.554999
8120	27.7249995
8121	384015
8122	113.1750035
8123	146.470001
8124	82.0849985
8125	30.895001
8126	70.824999
8127	71.1750005
8128	77.9449995
8129	67.734999
8130	107.6599995
8131	300280
8132	25.59
8133	172.209999
8134	106.995003
8135	107.9600035
8136	247.349998
8137	47.0699995
8138	1669.209961
8139	94.7150005
8140	122.530002
8141	109.1300015
8142	62.9649985
8143	32.1374985
8144	81.405001
8145	75.639999
8146	157.4900015
8147	131.289997
8148	52.195002
8149	114.9950025
8150	20.145
8151	187.0999985
8152	61.1199985
8153	46.475
8154	147.3600005
8155	33.5799995
8156	126.903835
8157	63.3586065
8158	113.5099985
8159	103.310001
8160	71.9099985
8161	130.9350055
8162	37.4949995
8163	156.405003
8164	143.225002
8165	146.7600025
8166	2917.36499
8167	105.9000015
8168	13.47
8169	309705
8170	78.3999995
8171	71.1550005
8172	1080.699982
8173	42.954999
8174	1450.514985
8175	171.259998
8176	70.105002
8177	53.5100005
8178	433.4999995
8179	73.4899975
8180	33.790001
8181	102.960003
8182	61.885
8183	191.990006
8184	60.2200015
8185	200.3249975
8186	53.1050015
8187	69.9149985
8188	196.9800035
8189	181.3900035
8190	76.724998
8191	69.9199995
8192	935.4399715
8193	109.9392205
8194	206.235001
8195	104.695
8196	92.854997
8197	20.125
8198	59.7500025
8199	124.7850035
8200	1259.220002
8201	159.6850015
8202	1936.990051
8203	123.725002
8204	173.7850005
8205	173.4799955
8206	66.076572
8207	28.025
8208	82.994999
8209	125.2049975
8210	236.404999
8211	779.045013
8212	194.179993
8213	47.6599985
8214	49.2112505
8215	165.4550015
8216	86.540001
8217	77.4033335
8218	82.990002
8219	102.955002
8220	97.0773315
8221	58.969997
8222	80.440003
8223	66
8224	97.029999
8225	186.189999
8226	107.040001
8227	152.0099985
8228	69.545
8229	95.6049975
8230	108.2799985
8231	504.6849825
8232	97.305002
8233	15.18
8234	110.8515665
8235	121.645004
8236	44.288069
8237	67.969997
8238	54.675001
8239	108.529999
8240	246.690002
8241	46.295
8242	168.585003
8243	54.099999
8244	111.3899995
8245	51.4300005
8246	84.064998
8247	112.855003
8248	171.665001
8249	78.484998
8250	130.910004
8251	45.7750005
8252	72.7299995
8253	13.975
8254	120.9250035
8255	117.409416
8256	31.674999
8257	55.689999
8258	49.5849995
8259	116.174999
8260	255344
8261	174.7999955
8262	64.574999
8263	26.4200005
8264	316.209999
8265	102.834999
8266	388.4700015
8267	186.0699995
8268	165.150002
8269	86.3149985
8270	160.629997
8271	4.16
8272	168.794998
8273	16.625
8274	49.884998
8275	2808.355042
8276	70.5399995
8277	212.1350025
8278	201.2750015
8279	210.195007
8280	126.259998
8281	26.1949995
8282	46.686424
8283	184.2149965
8284	160.8900035
8285	108.8699995
8286	52.52
8287	51.2100015
8288	109.7253575
8289	112.385002
8290	37.6549995
8291	234.6949995
8292	153.4722675
8293	66.920002
8294	76.820001
8295	163.609997
8296	193.645004
8297	129.147499
8298	51.424999
8299	44.3974995
8300	243.4649965
8301	113.849998
8302	107.2750015
8303	1875.800049
8304	29.335
8305	184.760002
8306	32.5150005
8307	44.245
8308	60.695001
8309	100.2492865
8310	87.547386
8311	108.684997
8312	1074.399964
8313	125.115002
8314	71.589998
8315	40.4150015
8316	21.24
8317	52.4000015
8318	220.9300005
8319	199.354996
8320	79.279999
8321	46.729999
8322	105.859997
8323	142.529999
8324	136.6162145
8325	116.768562
8326	36.674999
8327	70.705002
8328	159.874996
8329	117.325001
8330	34.275
8331	45.555
8332	56.132499
8333	133.834999
8334	149.2199975
8335	55.859999
8336	19.805
8337	71.6799985
8338	265.5750045
8339	58.295002
8340	70.78
8341	167.0250015
8342	16.785
8343	15.34
8344	42.0000005
8345	38.915001
8346	48.5000015
8347	118.400002
8348	846.928009
8349	54.61
8350	40.2150015
8351	36.7499985
8352	37.0749985
8353	50.519998
8354	31.2699995
8355	78.655001
8356	68.1949995
8357	655.042236
8358	139.8450015
8359	120.140003
8360	62.405003
8361	15.96
8362	187.455002
8363	86.2299995
8364	121.510002
8365	50.974998
8366	206.2349925
8367	170.3549995
8368	1095.105012
8369	56.454998
8370	43.3400005
8371	186.0400045
8372	132.0450015
8373	285.524994
8374	60.6000005
8375	370180
8376	99.409996
8377	181.9050025
8378	65.0950015
8379	124.8650015
8380	147.5000005
8381	114.930004
8382	10.69
8383	25.540001
8384	98.464745
8385	30.349999
8386	124.7649995
8387	135.654999
8388	117.0099985
8389	168.0900005
8390	229.4850005
8391	32.8549995
8392	247.9000085
8393	68.875
8394	175.829998
8395	146.115001
8396	12.39
8397	228.2149965
8398	75.9399985
8399	22.835
8400	66.115002
8401	87.330002
8402	120.6700025
8403	193.115002
8404	137.575001
8405	79.899997
8406	136.055001
8407	183.814999
8408	78.365002
8409	94.130001
8410	193.3050005
8411	51.114998
8412	158.734997
8413	43.715
8414	66.2900005
8415	194.5350035
8416	41.355
8417	90.2799985
8418	174.1649965
8419	62.7899995
8420	20.47
8421	76.535
8422	107.160004
8423	137.3449975
8424	46.3138635
8425	107.114998
8426	142.1700025
8427	70.999998
8428	124.1099965
8429	134.7799985
8430	99.1900025
8431	52.684997
8432	122.014999
8433	187.145001
8434	69.310002
8435	1818.900025
8436	113.6026195
8437	83.639999
8438	26.2449995
8439	134.8350025
8440	150.8950005
8441	73.6750015
8442	97.0349995
8443	115.354996
8444	77.974999
8445	25.195
8446	93.6600005
8447	175.910004
8448	107.155003
8449	165.549999
8450	92.9912665
8451	77.199999
8452	43.7575
8453	41.1352825
8454	194.875
8455	107.1749995
8456	159.5299985
8457	77.745001
8458	25.925
8459	233.709991
8460	131.794998
8461	57.2900005
8462	99.5700035
8463	159.284996
8464	84.682499
8465	52.604999
8466	180.195004
8467	50.4650025
8468	111.205002
8469	117.690502
8470	110.9350015
8471	71.9949995
8472	61.9349995
8473	92.838428
8474	171.879997
8475	123.974998
8476	184.0799975
8477	118.409996
8478	4.075
8479	152.849999
8480	69.615002
8481	25.895
8482	33.905
8483	121.3100015
8484	102.3299985
8485	99.235005
8486	48.2799975
8487	33.465
8488	83.025002
8489	101.779999
8490	23.17
8491	203.915001
8492	136.735
8493	119.835003
8494	35.6849995
8495	22.985
8496	46.0375
8497	81.6049995
8498	41.9450005
8499	145.320004
8500	141.4450035
8501	194.3599925
8502	73.464998
8503	38.7849985
8504	100.899998
8505	91.479999
8506	56.1049995
8507	94.615
8508	112.310001
8509	75.32
8510	62.5200025
8511	6.52
8512	76.0749985
8513	207.3850095
8514	106.724998
8515	138.422455
8516	126.9300005
8517	84.5374985
8518	79.505001
8519	209.460006
8520	45.344999
8521	125.0400015
8522	83.99
8523	198.3849945
8524	402.945007
8525	178.73
8526	127.669998
8527	35.675
8528	43.25
8529	152.3849985
8530	82.119999
8531	110.920002
8532	197.9800035
8533	129.8549995
8534	24.5550005
8535	174.2749975
8536	287682.5
8537	126.43
8538	169.400001
8539	131.9449995
8540	114.099998
8541	61.495001
8542	128.195003
8543	105.5199965
8544	100.7924955
8545	54.8950005
8546	408.7949975
8547	162.535
8548	39.5750005
8549	125.235
8550	14.625
8551	125.75
8552	28.969999
8553	89.4825
8554	26.0000005
8555	124.6650015
8556	26.2049995
8557	22.06
8558	155.1549985
8559	44.195
8560	61.3700005
8561	13.605
8562	58.725
8563	106.700001
8564	231.8499985
8565	100.8549995
8566	75.805
8567	198.3150025
8568	129.364998
